loyalty_id,passenger_id,tier_level,points_balance,status
TC-621292,d36a2776-0aab-4a06-880f-bb3b60932904,Elite (Tabua Plus / Oneworld Sapphire/Emerald),312939,Active
TC-937995,ca2750a1-3c42-4bc1-aa3b-df6cd40912f7,Tabua Club / Oneworld Ruby,323766,Active
TC-331287,ce352624-63ec-4ed5-9e2d-40ffd3d53206,Elite (Tabua Plus / Oneworld Sapphire/Emerald),34087,Active
TC-943530,bc0cdcd7-c62b-471e-8cdd-daa4b1b3a6ce,Tabua Club / Oneworld Ruby,107242,Active
TC-546915,c6b4e979-9896-4e1c-91a8-5f1b57b12cc9,Elite (Tabua Plus / Oneworld Sapphire/Emerald),177864,Active
TC-950941,f9447b97-a2f1-415c-a6bb-c98adf8f761b,Tabua Club / Oneworld Ruby,439250,Active
TC-873774,96cb5e58-cb7c-4e5a-81e2-250282973fa8,Tabua Club / Oneworld Ruby,356675,Active
TC-521536,edff06e5-4677-4fdc-b884-1db40ff5883a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),170992,Active
TC-226670,a435f42c-90f0-4523-a1f6-bb61c1dda504,Tabua Club / Oneworld Ruby,359659,Active
TC-703945,d01b45f7-1e00-46c5-a817-d4403431ec4b,Tabua Club / Oneworld Ruby,287200,Active
TC-244000,8b0fc095-e31e-4e49-8a3a-bd2ab20afda6,Elite (Tabua Plus / Oneworld Sapphire/Emerald),169605,Active
TC-977057,200ed4fb-c22a-4e59-99ff-5f4bbc0e3f1c,Tabua Club / Oneworld Ruby,416813,Active
TC-323589,783ce03c-7b26-4470-8856-eccf6ec26aa1,Elite (Tabua Plus / Oneworld Sapphire/Emerald),401675,Active
TC-147800,7f282ac3-3a48-4856-a6bb-8d5050c9eafb,Tabua Club / Oneworld Ruby,311947,Active
TC-281873,302c158c-6573-4615-831b-2a5f240ee970,Tabua Club / Oneworld Ruby,176900,Active
TC-166292,52efd8e3-f251-47b7-b54d-3937d2c2f468,Elite (Tabua Plus / Oneworld Sapphire/Emerald),64305,Active
TC-387198,b110fe62-5ab7-415a-a83b-8c6299760e64,Elite (Tabua Plus / Oneworld Sapphire/Emerald),75048,Active
TC-894348,158867de-81ce-4524-8680-047aa39546cd,Elite (Tabua Plus / Oneworld Sapphire/Emerald),218660,Active
TC-276214,3097eee3-4eb6-4a21-a135-24cc644200ae,Tabua Club / Oneworld Ruby,366059,Active
TC-487896,effdc9e5-cab3-4743-8f52-b723d4f3313b,Tabua Club / Oneworld Ruby,291145,Active
TC-273021,bbcce1c0-d306-45f7-bdd6-e2780a82040e,Tabua Club / Oneworld Ruby,230984,Active
TC-355479,0680393f-26f1-4e2f-83db-ca4d2a8821ff,Tabua Club / Oneworld Ruby,486320,Active
TC-710256,55fdc701-13e7-4478-b704-b9fb2c7ac705,Elite (Tabua Plus / Oneworld Sapphire/Emerald),22337,Active
TC-239849,891d87ee-1c36-48d5-ae93-d504340be8ce,Tabua Club / Oneworld Ruby,53411,Active
TC-929478,6b68c1ee-123b-43e3-a55e-f33ad7176d4a,Tabua Club / Oneworld Ruby,445264,Active
TC-762904,5e2a3be8-b110-4527-a600-68d6d855497a,Tabua Club / Oneworld Ruby,322095,Active
TC-494401,2fc13055-e16f-4b96-9ff6-d7b9b1d59022,Tabua Club / Oneworld Ruby,408718,Active
TC-265416,07d83b24-d880-4a18-8987-64e7bcdc676a,Tabua Club / Oneworld Ruby,9194,Active
TC-610622,581d247b-e304-4bef-a80c-0ce524dd806b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),43321,Active
TC-106658,d7db7a90-bd10-4873-8531-b16e1c2fe445,Elite (Tabua Plus / Oneworld Sapphire/Emerald),4787,Active
TC-288128,2b4f628e-e4ed-4393-b518-8128f67c8d61,Tabua Club / Oneworld Ruby,486562,Active
TC-193471,401dc2ff-0844-4d34-a12d-e2f32901dc04,Tabua Club / Oneworld Ruby,371535,Active
TC-783415,561d35c1-7389-4838-95ba-8ac2f21218ff,Tabua Club / Oneworld Ruby,312285,Active
TC-397514,1e8f4a87-dc3f-4231-b1ca-54f82898c524,Tabua Club / Oneworld Ruby,219220,Active
TC-827191,38290843-5eab-4773-8e84-26acf658eb41,Tabua Club / Oneworld Ruby,424316,Active
TC-930724,d002cf45-7fe3-448a-9e4e-d23cba24c01f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),406045,Active
TC-599135,c26d9003-3a80-4710-87cc-7afa02f53006,Tabua Club / Oneworld Ruby,363995,Active
TC-233056,a6629739-94c7-44df-b454-f805ffaf3f1e,Tabua Club / Oneworld Ruby,109087,Active
TC-250038,c84bf76a-8b6f-4034-a5a9-1c5358f7ce5d,Tabua Club / Oneworld Ruby,336452,Active
TC-384111,ca353c29-b345-46dc-a621-63c765bed549,Tabua Club / Oneworld Ruby,275248,Active
TC-572298,1b258c57-4387-4ba2-9f40-508379f14c5e,Tabua Club / Oneworld Ruby,217023,Active
TC-350875,503e7a3e-ed15-4597-b78c-786f2554d539,Elite (Tabua Plus / Oneworld Sapphire/Emerald),492829,Active
TC-283027,655f65a5-dd3b-4610-96ac-35ed8ec06db9,Tabua Club / Oneworld Ruby,321097,Active
TC-825272,b1f26d3d-ace0-4325-aa3d-2147fdc511db,Elite (Tabua Plus / Oneworld Sapphire/Emerald),20724,Active
TC-725236,51ec350b-39ce-4a6d-80f5-5b199e7c755b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),95372,Active
TC-852037,d642c284-08fb-4d7d-85ec-0e804fc936a5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),263085,Active
TC-741780,77a84e2d-1acc-4baf-baea-e09c14aba7bc,Tabua Club / Oneworld Ruby,499229,Active
TC-192296,73de0cae-41fc-4fd1-85d9-20ee4d49d1ff,Tabua Club / Oneworld Ruby,329829,Active
TC-966630,f9d046ad-289d-40b0-a76d-4bdabc2ea9b9,Tabua Club / Oneworld Ruby,411298,Active
TC-415830,17d6e448-7def-45aa-bdbd-4fe3ed96f68d,Tabua Club / Oneworld Ruby,183375,Active
TC-539128,ce0b4c4f-ef00-4127-b9bc-70884b390de8,Elite (Tabua Plus / Oneworld Sapphire/Emerald),3396,Active
TC-684801,07c09e12-13b7-434c-9595-956943d9ab83,Elite (Tabua Plus / Oneworld Sapphire/Emerald),124542,Active
TC-301224,74036251-6a09-44b1-b9f3-d55d070a1e12,Elite (Tabua Plus / Oneworld Sapphire/Emerald),62607,Active
TC-655953,37d7878c-012d-4a86-bb59-e0e03607e353,Tabua Club / Oneworld Ruby,51165,Active
TC-748985,91c5ff4c-98db-481a-838c-7e1d4fc1e6a5,Tabua Club / Oneworld Ruby,190740,Active
TC-898100,5a93b3aa-d22a-45b4-95a5-d3bb8209baaa,Tabua Club / Oneworld Ruby,283970,Active
TC-632195,b51c0b50-5616-4496-a6da-4b8939f5685b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),115963,Active
TC-586765,863931c2-a0e6-4504-83ab-39bfa2cd7e84,Tabua Club / Oneworld Ruby,404875,Active
TC-756895,e89377b7-f2ca-4f2d-b12f-2fdaa0bd785b,Tabua Club / Oneworld Ruby,346677,Active
TC-318217,dfc00ef7-48ae-4c48-a592-21a5aba8a8ad,Tabua Club / Oneworld Ruby,145927,Active
TC-155646,4f4b3d2c-95b5-4b22-ad6b-3d71c7bfaf2c,Tabua Club / Oneworld Ruby,102564,Active
TC-218152,f9f234d2-2dd4-46d8-ad1d-f4a846605d93,Tabua Club / Oneworld Ruby,418654,Active
TC-256465,aa92453d-8d82-4e8a-8603-c52d8a047fff,Tabua Club / Oneworld Ruby,360265,Active
TC-984769,7655c3a8-9e35-4743-9977-4bab660ac5fc,Elite (Tabua Plus / Oneworld Sapphire/Emerald),478880,Active
TC-597457,a1a13ced-f3bc-443d-9430-271d67540600,Tabua Club / Oneworld Ruby,261841,Active
TC-284888,03864598-bff6-4bd6-ac1d-cc293c145d43,Tabua Club / Oneworld Ruby,84760,Active
TC-802695,ac64aec3-9bf3-477f-8258-9ab15adadd80,Tabua Club / Oneworld Ruby,484746,Active
TC-145209,71fa0eff-936a-4bcb-b26a-e35c0de01145,Tabua Club / Oneworld Ruby,29326,Active
TC-776185,86c7e866-c7ca-41b4-8ffe-50564c833245,Tabua Club / Oneworld Ruby,191942,Active
TC-398911,61cc7072-baf6-4e83-80b6-853cf3f66737,Tabua Club / Oneworld Ruby,110885,Active
TC-555786,691f7d82-536a-466d-9089-421a7e12db0f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),132796,Active
TC-450533,ddbf49e0-bdcc-4694-a547-aca480457394,Tabua Club / Oneworld Ruby,324390,Active
TC-944264,4c9f5b9b-3dc0-401d-bc9f-f2bd2f5af350,Elite (Tabua Plus / Oneworld Sapphire/Emerald),467658,Active
TC-895248,af4a734c-a3b3-4c87-a663-5e648a59964a,Tabua Club / Oneworld Ruby,238579,Active
TC-145421,6006107b-eb7e-479d-8218-81e4efb2b776,Elite (Tabua Plus / Oneworld Sapphire/Emerald),55746,Active
TC-876383,931be347-7dcc-423a-aafe-ed6660aa39f8,Tabua Club / Oneworld Ruby,28502,Active
TC-663463,33b2a80f-9ef3-4205-9448-cc9f1eb2c05a,Tabua Club / Oneworld Ruby,93215,Active
TC-265722,9932b20b-b788-4845-bc5b-5a485d741d1c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),412824,Active
TC-130477,d95a8c64-af92-401d-aa12-51155a8f5607,Tabua Club / Oneworld Ruby,255311,Active
TC-639915,8d2e6dca-3ff3-4da6-ae42-fb9baef2e7a3,Tabua Club / Oneworld Ruby,61851,Active
TC-174301,4056e5db-413f-47be-8b57-2ae16e42497d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),470279,Active
TC-346729,9ee238bc-32d7-42d4-b40e-399a39880f9f,Tabua Club / Oneworld Ruby,379222,Active
TC-566428,c28a5f54-9a47-4852-8a88-bb07126a3088,Tabua Club / Oneworld Ruby,311748,Active
TC-707924,aecfa38a-4ba5-4b2f-b6a1-a28ce490491c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),171903,Active
TC-539422,71bc298c-1295-434c-951b-8e47b8a09814,Tabua Club / Oneworld Ruby,105202,Active
TC-883377,461e4367-23e8-410b-8e5c-4282fc3dcca8,Tabua Club / Oneworld Ruby,355865,Active
TC-441505,b7181d70-a722-4087-a684-8982e7f0d001,Tabua Club / Oneworld Ruby,121619,Active
TC-916814,bb6cb8bb-3b49-43f7-8d98-ffb3692a7e88,Tabua Club / Oneworld Ruby,58741,Active
TC-441974,ed66f7dc-229f-4236-9478-8382b1e946c8,Tabua Club / Oneworld Ruby,120423,Active
TC-202827,06f9e7b7-ac3f-4740-a5a0-9bc2ea753d90,Elite (Tabua Plus / Oneworld Sapphire/Emerald),125318,Active
TC-873584,018a9b18-5705-4b65-9a33-d1e2e20ba6c4,Tabua Club / Oneworld Ruby,217318,Active
TC-309668,2b279ed6-9873-4062-ba2e-85cce531b50f,Elite (Tabua Plus / Oneworld Sapphire/Emerald),197887,Active
TC-331381,d8f9eab7-8fa3-4ad9-8cd0-40ea666b799c,Tabua Club / Oneworld Ruby,39550,Active
TC-593869,8dcaf8c6-d3e9-4912-910c-e5269e3f09bd,Elite (Tabua Plus / Oneworld Sapphire/Emerald),307756,Active
TC-607938,56590610-c4bb-4d69-bfbc-784b61d47377,Tabua Club / Oneworld Ruby,29489,Active
TC-557037,812ab5b0-5f9c-44d8-ba69-5a8930b0c9a7,Tabua Club / Oneworld Ruby,76990,Active
TC-326665,192f0dcb-0eb9-4a02-8009-dfb014ee1517,Tabua Club / Oneworld Ruby,487480,Active
TC-739037,b06b293a-3cda-4be2-ac6a-b5339aa28a5e,Tabua Club / Oneworld Ruby,239546,Active
TC-286710,854d1683-652f-4e73-96ac-31fdcc3639b5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),204072,Active
TC-491627,47743488-fbc9-42b4-a93d-664098f52aab,Tabua Club / Oneworld Ruby,72515,Active
TC-579975,055d8392-66fa-46a7-8892-86dd9b463146,Tabua Club / Oneworld Ruby,378393,Active
TC-303586,657855cd-cd14-4490-ad08-9850f87e0b3a,Tabua Club / Oneworld Ruby,332361,Active
TC-476009,10c67fbb-45d1-475b-8cef-ad3059db0196,Tabua Club / Oneworld Ruby,142397,Active
TC-312033,ef15a3c6-afdf-475e-ae11-c19c89cbf646,Tabua Club / Oneworld Ruby,177103,Active
TC-233391,3454b03c-336f-4aa1-a00b-7511baa312a8,Tabua Club / Oneworld Ruby,17826,Active
TC-825835,c9950e74-5b5f-433b-96e5-3c1aef700d4a,Tabua Club / Oneworld Ruby,299144,Active
TC-162549,84e87d56-b8a8-4ca3-8dcb-34204d0f5f14,Elite (Tabua Plus / Oneworld Sapphire/Emerald),148117,Active
TC-243132,6f983ff9-8854-4dd8-80c7-7a8fa6c3d444,Elite (Tabua Plus / Oneworld Sapphire/Emerald),59253,Active
TC-993021,7c533069-b8e9-4cc0-9aef-643c4dd219f8,Tabua Club / Oneworld Ruby,245074,Active
TC-580854,c65e9306-e647-4774-815d-d59ee80540d8,Tabua Club / Oneworld Ruby,220269,Active
TC-279517,87510480-62fc-4579-a5aa-bcbfa8c59cf8,Elite (Tabua Plus / Oneworld Sapphire/Emerald),399636,Active
TC-460265,daa2fe0d-3657-4592-aabf-467b96c746fc,Elite (Tabua Plus / Oneworld Sapphire/Emerald),116266,Active
TC-409499,acacb3a6-ee6c-4592-a603-6738c1d9a787,Tabua Club / Oneworld Ruby,317479,Active
TC-264404,3ffc9a6f-2b91-47d9-a909-faebc91e9fa1,Tabua Club / Oneworld Ruby,414949,Active
TC-933162,11f497ff-13fc-4bb0-a944-7ecb8dc9b537,Elite (Tabua Plus / Oneworld Sapphire/Emerald),335495,Active
TC-741233,a039a0e0-7a4a-445b-9f29-b227b2dd2495,Tabua Club / Oneworld Ruby,475783,Active
TC-278190,0d78f851-f736-4e43-9d5a-16456ca68ab1,Tabua Club / Oneworld Ruby,304102,Active
TC-679606,3e779ceb-405a-462d-9bcc-d4d965ec92e2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),449268,Active
TC-340860,36373a32-a775-4060-8f48-61b812e68ca1,Tabua Club / Oneworld Ruby,46337,Active
TC-531694,caf6a0c9-13b3-44db-8a1f-43d51b58e7ae,Tabua Club / Oneworld Ruby,450301,Active
TC-647114,331f1ce5-45aa-473c-9153-965952ecd220,Tabua Club / Oneworld Ruby,257488,Active
TC-326956,310bd8d5-fde4-4ea8-ab09-77c73fbad77d,Tabua Club / Oneworld Ruby,311158,Active
TC-596489,7e805d6d-33e5-4795-8b14-0f507ed2da8e,Tabua Club / Oneworld Ruby,439823,Active
TC-585242,e6eff91e-3c48-494e-ae39-3b5c745ccbb5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),147365,Active
TC-115208,856776cb-31f3-4204-a858-63a65d58c9d0,Tabua Club / Oneworld Ruby,383739,Active
TC-548906,b702e45b-d6d2-4f31-a938-04d4a6acb026,Tabua Club / Oneworld Ruby,386969,Active
TC-358635,905dfc31-5fac-44e6-ada7-6e166701fb78,Elite (Tabua Plus / Oneworld Sapphire/Emerald),130935,Active
TC-443194,4581556e-f9ae-4945-b582-33dad857acc3,Elite (Tabua Plus / Oneworld Sapphire/Emerald),228671,Active
TC-707615,523bc102-d30b-48a5-b968-06190019db6c,Tabua Club / Oneworld Ruby,117605,Active
TC-720517,579e5905-6ec7-4620-ad21-da2de3d7581a,Tabua Club / Oneworld Ruby,497108,Active
TC-256206,55af2ab6-8922-41fc-9905-638b235b4990,Tabua Club / Oneworld Ruby,480070,Active
TC-701568,67d8b550-342b-46b5-b037-25ab8c1e4b09,Tabua Club / Oneworld Ruby,471942,Active
TC-105324,df89eb6f-7d05-4021-b977-9a601dcb1327,Elite (Tabua Plus / Oneworld Sapphire/Emerald),220032,Active
TC-146372,fa98ec6d-0184-477a-8f1d-c2a2018754e2,Elite (Tabua Plus / Oneworld Sapphire/Emerald),22002,Active
TC-593515,e490bb82-7b6c-4230-a616-5b1a2aeba793,Elite (Tabua Plus / Oneworld Sapphire/Emerald),385552,Active
TC-905942,dd64db3e-7451-4c8d-9740-4283f9771cf4,Elite (Tabua Plus / Oneworld Sapphire/Emerald),265354,Active
TC-135253,f81096e2-745f-4fea-8742-629d4996765c,Elite (Tabua Plus / Oneworld Sapphire/Emerald),224188,Active
TC-656921,048904ad-dfd1-4288-9735-fcf5bd376f3d,Elite (Tabua Plus / Oneworld Sapphire/Emerald),207737,Active
TC-602550,c576339d-2c29-4530-b9d0-82c3167aa929,Tabua Club / Oneworld Ruby,425524,Active
TC-936782,225b0d0b-45c8-4001-814f-670bbcb3a8db,Tabua Club / Oneworld Ruby,366247,Active
TC-961186,43c3ef83-9020-4322-852c-e570fa89c8a7,Tabua Club / Oneworld Ruby,52379,Active
TC-574419,9e33cae0-1805-497d-84ab-d3b6b9ec6292,Tabua Club / Oneworld Ruby,260672,Active
TC-352194,5bc8e151-bd08-40b3-98bf-19a47aa95585,Tabua Club / Oneworld Ruby,44563,Active
TC-685616,a5d3406d-a95b-4036-ba51-b06403745dcc,Tabua Club / Oneworld Ruby,395830,Active
TC-113026,8ef820b7-18fe-4ae4-a21a-be79a8ca8850,Tabua Club / Oneworld Ruby,364415,Active
TC-867333,fe0f3398-17a2-476b-9d67-0c7a43e7450a,Elite (Tabua Plus / Oneworld Sapphire/Emerald),214184,Active
TC-328596,fec9c61e-cc0d-415a-84d9-c391e8d9b250,Elite (Tabua Plus / Oneworld Sapphire/Emerald),70579,Active
TC-475815,e1b039cb-6f3b-42d0-b2ea-2cfe2cd2d37d,Tabua Club / Oneworld Ruby,156079,Active
TC-350675,154a727a-6a88-46f6-b603-8df4aafb9a3b,Elite (Tabua Plus / Oneworld Sapphire/Emerald),340549,Active
TC-195136,21834f40-93a0-4c1f-b5d3-5dcfd98180c5,Elite (Tabua Plus / Oneworld Sapphire/Emerald),9351,Active
